GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37
0500000US46099,46099,"Minnehaha County, South Dakota",73808,1392,(X),(X),67373,1590,91.3,1.4,59154,2022,80.1,2.4,6063,1025,8.2,1.4,57240,1704,77.6,1.9,4068,1126,5.5,1.5,45200,1846,61.2,2.5,925,517,1.3,0.7,2449,639,3.3,0.8,89,138,0.1,0.2,6435,1008,8.7,1.4,63665,1794,86.3,1.9,459,268,0.6,0.4,63206,1739,85.6,1.8,54409,1781,73.7,2.0,7792,1099,10.6,1.5,53524,1912,72.5,2.2,3163,892,4.3,1.2,10143,1411,13.7,1.9,10036,1410,(X),(X),174,186,1.7,1.8,6179,1118,61.6,7.4,3683,965,36.7,8.0,34760,2255,(X),(X),188,181,0.5,0.5,29240,2175,84.1,3.0,5332,1084,15.3,3.0,29012,1807,(X),(X),97,118,0.3,0.4,27787,1734,95.8,1.4,1128,425,3.9,1.4
0500000US46103,46103,"Pennington County, South Dakota",42956,1437,(X),(X),39279,1457,91.4,1.8,34607,1613,80.6,3.1,4609,1055,10.7,2.4,30936,1658,72.0,3.2,2316,912,5.4,2.1,24730,1866,57.6,4.1,556,328,1.3,0.8,691,349,1.6,0.8,0,157,0.0,0.2,3677,774,8.6,1.8,36038,1405,83.9,2.6,153,199,0.4,0.5,35885,1410,83.5,2.6,28765,1725,67.0,3.8,3575,938,8.3,2.2,31317,1614,72.9,3.3,1952,720,4.5,1.7,6918,1200,16.1,2.6,8449,1301,(X),(X),0,157,0.0,1.2,5297,1030,62.7,9.3,3152,990,37.3,9.3,21580,1644,(X),(X),153,199,0.7,0.9,18311,1647,84.9,3.6,3116,783,14.4,3.5,12927,1491,(X),(X),0,157,0.0,0.8,12277,1434,95.0,2.3,650,307,5.0,2.3
0500000US47001,47001,"Anderson County, Tennessee",31209,1084,(X),(X),26993,1236,86.5,3.1,22790,1480,73.0,4.1,2172,630,7.0,2.0,23533,1309,75.4,3.8,2737,852,8.8,2.7,16123,1364,51.7,4.2,272,230,0.9,0.7,522,296,1.7,1.0,0,204,0.0,0.6,4216,1009,13.5,3.1,25672,1299,82.3,3.4,224,189,0.7,0.6,25448,1297,81.5,3.5,21972,1363,70.4,3.9,4128,863,13.2,2.7,20209,1413,64.8,4.2,1930,776,6.2,2.5,5537,1123,17.7,3.4,6053,1148,(X),(X),57,76,0.9,1.2,3931,980,64.9,8.9,2065,611,34.1,9.1,16253,1442,(X),(X),167,176,1.0,1.1,12992,1293,79.9,5.5,3094,974,19.0,5.4,8903,1214,(X),(X),0,204,0.0,1.9,8525,1210,95.8,3.3,378,299,4.2,3.3
0500000US47009,47009,"Blount County, Tennessee",49672,1397,(X),(X),43068,1730,86.7,2.5,36203,1964,72.9,3.4,4370,929,8.8,1.9,36613,1920,73.7,2.8,4519,1290,9.1,2.6,27516,1638,55.4,3.1,544,369,1.1,0.7,870,438,1.8,0.9,0,204,0.0,0.3,6604,1280,13.3,2.5,37882,1917,76.3,3.3,0,204,0.0,0.3,37882,1917,76.3,3.3,30767,1841,61.9,3.4,3695,971,7.4,2.0,32347,1753,65.1,3.0,3118,757,6.3,1.5,11790,1660,23.7,3.3,8054,1175,(X),(X),0,204,0.0,2.1,4237,952,52.6,8.7,3817,873,47.4,8.7,26291,1732,(X),(X),0,204,0.0,0.7,19663,1798,74.8,4.6,6628,1288,25.2,4.6,15327,1420,(X),(X),0,204,0.0,1.1,13982,1458,91.2,3.8,1345,581,8.8,3.8
0500000US47011,47011,"Bradley County, Tennessee",40710,1251,(X),(X),34423,1559,84.6,2.6,28091,1759,69.0,3.6,2868,757,7.0,1.9,30181,1657,74.1,3.0,3196,877,7.9,2.1,23834,1652,58.5,3.6,490,288,1.2,0.7,590,346,1.4,0.9,0,204,0.0,0.4,6287,1059,15.4,2.6,30596,1825,75.2,3.6,111,133,0.3,0.3,30485,1827,74.9,3.7,21882,1949,53.8,4.4,5710,1249,14.0,3.0,23123,1930,56.8,4.3,2412,749,5.9,1.9,10114,1494,24.8,3.6,6633,1137,(X),(X),0,204,0.0,2.6,3288,828,49.6,10.2,3345,942,50.4,10.2,23073,1782,(X),(X),111,133,0.5,0.6,16939,1472,73.4,4.8,6023,1297,26.1,4.8,11004,1480,(X),(X),0,204,0.0,1.6,10258,1528,93.2,4.1,746,447,6.8,4.1
0500000US47037,47037,"Davidson County, Tennessee",281967,3233,(X),(X),257760,3908,91.4,0.8,223626,4805,79.3,1.4,19853,2402,7.0,0.8,227886,4123,80.8,1.3,23848,3006,8.5,1.1,165105,4485,58.6,1.5,2735,901,1.0,0.3,34878,3633,12.4,1.3,0,204,0.0,0.1,24207,2364,8.6,0.8,239001,3874,84.8,1.1,669,518,0.2,0.2,238332,3877,84.5,1.1,209176,3872,74.2,1.3,37799,3915,13.4,1.4,196383,5159,69.6,1.6,13068,1959,4.6,0.7,42966,3091,15.2,1.1,40930,3308,(X),(X),22,37,0.1,0.1,25874,2605,63.2,3.8,15034,1974,36.7,3.8,141496,4247,(X),(X),558,493,0.4,0.3,118643,4418,83.8,1.6,22295,2304,15.8,1.6,99541,3851,(X),(X),89,145,0.1,0.1,93815,3806,94.2,1.3,5637,1265,5.7,1.2
0500000US47059,47059,"Greene County, Tennessee",25418,1671,(X),(X),20033,1641,78.8,3.7,15461,1653,60.8,4.3,2852,793,11.2,3.1,15081,1614,59.3,4.7,2554,796,10.0,3.1,11397,1466,44.8,4.8,972,437,3.8,1.8,548,336,2.2,1.3,0,204,0.0,0.7,5385,1007,21.2,3.7,18155,1644,71.4,4.3,106,110,0.4,0.4,18049,1623,71.0,4.2,13856,1505,54.5,4.6,4708,1071,18.5,4.2,11964,1617,47.1,5.0,1730,592,6.8,2.3,7263,1183,28.6,4.3,6665,1092,(X),(X),37,60,0.6,0.9,3003,901,45.1,11.1,3625,928,54.4,11.2,12473,1554,(X),(X),69,99,0.6,0.8,9323,1364,74.7,5.6,3081,834,24.7,5.9,6280,1183,(X),(X),0,204,0.0,2.7,5723,1171,91.1,4.1,557,257,8.9,4.1
0500000US47065,47065,"Hamilton County, Tennessee",139615,2674,(X),(X),118158,3533,84.6,1.9,98359,3424,70.5,2.1,10668,1578,7.6,1.1,102086,3522,73.1,1.9,11802,2113,8.5,1.5,76066,3211,54.5,2.1,1134,499,0.8,0.4,2316,582,1.7,0.4,35,59,0.0,0.1,21457,2601,15.4,1.9,108727,3319,77.9,2.0,141,157,0.1,0.1,108586,3331,77.8,2.0,92465,3389,66.2,2.3,17495,2071,12.5,1.4,84428,3177,60.5,2.2,9236,1555,6.6,1.1,30888,2949,22.1,2.0,25744,2364,(X),(X),23,38,0.1,0.1,11595,1658,45.0,5.7,14126,2111,54.9,5.7,69824,3390,(X),(X),118,152,0.2,0.2,54844,3429,78.5,2.7,14862,1940,21.3,2.7,44047,2619,(X),(X),0,204,0.0,0.4,42147,2617,95.7,1.3,1900,573,4.3,1.3
0500000US47093,47093,"Knox County, Tennessee",183889,3184,(X),(X),165012,3337,89.7,1.1,144568,3315,78.6,1.4,13366,1545,7.3,0.8,145387,3435,79.1,1.3,13002,1961,7.1,1.1,107671,3027,58.6,1.6,1620,517,0.9,0.3,5218,1181,2.8,0.7,52,86,0.0,0.1,18877,2076,10.3,1.1,153089,3155,83.3,1.3,264,195,0.1,0.1,152825,3182,83.1,1.3,111895,3320,60.8,1.8,21020,2072,11.4,1.1,127712,3262,69.5,1.6,7561,1319,4.1,0.7,30800,2585,16.7,1.3,32585,2745,(X),(X),103,119,0.3,0.4,18638,2009,57.2,4.3,13844,1869,42.5,4.3,88136,3735,(X),(X),161,155,0.2,0.2,73408,3290,83.3,1.4,14567,1443,16.5,1.4,63168,2344,(X),(X),0,204,0.0,0.3,60779,2572,96.2,1.3,2389,785,3.8,1.3
0500000US47113,47113,"Madison County, Tennessee",37322,1304,(X),(X),31364,1654,84.0,3.0,25963,1787,69.6,4.2,2922,729,7.8,2.0,27201,1714,72.9,3.3,2772,982,7.4,2.6,20720,1867,55.5,4.2,461,279,1.2,0.7,588,297,1.6,0.8,0,204,0.0,0.5,5958,1138,16.0,3.0,28363,1709,76.0,3.5,32,42,0.1,0.1,28331,1710,75.9,3.5,25187,1715,67.5,3.6,2629,805,7.0,2.1,25076,1749,67.2,3.9,1246,572,3.3,1.5,8959,1297,24.0,3.5,8978,1247,(X),(X),0,204,0.0,1.9,4435,954,49.4,9.5,4543,1134,50.6,9.5,18910,1508,(X),(X),32,42,0.2,0.2,14894,1407,78.8,4.4,3984,911,21.1,4.4,9434,1155,(X),(X),0,204,0.0,1.8,9002,1154,95.4,3.2,432,301,4.6,3.2
0500000US47119,47119,"Maury County, Tennessee",33667,951,(X),(X),29807,1450,88.5,3.2,24893,1535,73.9,3.7,2491,642,7.4,1.9,25537,1429,75.9,3.4,2772,920,8.2,2.7,18580,1560,55.2,4.4,777,482,2.3,1.4,591,393,1.8,1.2,119,144,0.4,0.4,3860,1059,11.5,3.2,27031,1490,80.3,3.6,202,204,0.6,0.6,26829,1504,79.7,3.7,23406,1425,69.5,3.6,4232,1209,12.6,3.5,20288,1699,60.3,4.7,2581,806,7.7,2.4,6636,1226,19.7,3.6,5110,1307,(X),(X),0,204,0.0,3.3,2718,784,53.2,10.1,2392,870,46.8,10.1,18680,1577,(X),(X),127,161,0.7,0.9,15332,1612,82.1,5.0,3221,948,17.2,4.9,9877,1218,(X),(X),75,128,0.8,1.3,8779,1195,88.9,5.8,1023,584,10.4,5.7
0500000US47125,47125,"Montgomery County, Tennessee",69427,1755,(X),(X),62104,2120,89.5,2.0,54322,2327,78.2,2.8,4010,909,5.8,1.3,55568,2051,80.0,2.3,4203,1251,6.1,1.8,44053,2617,63.5,3.1,661,446,1.0,0.6,1021,438,1.5,0.6,0,204,0.0,0.2,7323,1391,10.5,2.0,56444,2281,81.3,2.6,329,251,0.5,0.4,56115,2297,80.8,2.7,50205,2390,72.3,3.0,4915,1165,7.1,1.7,48495,2550,69.9,3.3,4595,1125,6.6,1.6,12983,1872,18.7,2.6,9728,1625,(X),(X),0,204,0.0,1.8,6330,1261,65.1,9.2,3398,1133,34.9,9.2,36769,2232,(X),(X),205,207,0.6,0.6,29411,2288,80.0,3.3,7153,1205,19.5,3.3,22930,2002,(X),(X),124,147,0.5,0.6,20374,2007,88.9,3.9,2432,937,10.6,4.0
0500000US47141,47141,"Putnam County, Tennessee",31343,1019,(X),(X),26401,1292,84.2,3.0,23558,1434,75.2,3.5,2909,754,9.3,2.4,22040,1296,70.3,3.4,1760,619,5.6,2.0,13018,1513,41.5,4.8,281,184,0.9,0.6,352,298,1.1,0.9,0,204,0.0,0.5,4942,947,15.8,3.0,23266,1512,74.2,4.2,57,71,0.2,0.2,23209,1503,74.0,4.2,18187,1471,58.0,4.2,2880,815,9.2,2.7,19823,1623,63.2,4.5,1088,434,3.5,1.4,8077,1356,25.8,4.2,9338,1276,(X),(X),0,204,0.0,1.8,4740,1028,50.8,9.6,4598,1169,49.2,9.6,14818,1503,(X),(X),57,71,0.4,0.5,11804,1414,79.7,4.6,2957,735,20.0,4.7,7187,1148,(X),(X),0,204,0.0,2.4,6665,1128,92.7,4.7,522,349,7.3,4.7
0500000US47147,47147,"Robertson County, Tennessee",25302,725,(X),(X),20694,1304,81.8,4.3,18257,1206,72.2,4.1,1653,641,6.5,2.5,18391,1249,72.7,4.1,1475,503,5.8,2.0,14240,1271,56.3,4.5,185,152,0.7,0.6,675,450,2.7,1.8,0,204,0.0,0.7,4608,1068,18.2,4.3,19324,1316,76.4,4.3,77,113,0.3,0.4,19247,1287,76.1,4.2,17009,1350,67.2,4.5,3561,752,14.1,3.0,14216,1143,56.2,4.1,2681,946,10.6,3.6,5978,1061,23.6,4.3,2877,718,(X),(X),0,204,0.0,5.8,1639,521,57.0,10.7,1238,428,43.0,10.7,13306,1118,(X),(X),77,113,0.6,0.9,9481,1268,71.3,7.1,3748,1003,28.2,7.2,9119,1107,(X),(X),0,204,0.0,1.9,8127,1002,89.1,5.3,992,524,10.9,5.3
0500000US47149,47149,"Rutherford County, Tennessee",111387,1266,(X),(X),104098,1446,93.5,1.0,91031,2267,81.7,2.0,5749,1126,5.2,1.0,94005,2279,84.4,1.9,7874,1856,7.1,1.7,73250,2689,65.8,2.3,849,415,0.8,0.4,3353,1034,3.0,0.9,0,204,0.0,0.2,7289,1153,6.5,1.0,93497,2612,83.9,2.1,222,175,0.2,0.2,93275,2605,83.7,2.1,83966,2741,75.4,2.2,11037,2060,9.9,1.8,79485,2892,71.4,2.5,7847,1560,7.0,1.4,17890,2289,16.1,2.1,13731,2381,(X),(X),31,49,0.2,0.4,8649,1908,63.0,8.0,5051,1372,36.8,8.0,53497,3150,(X),(X),144,150,0.3,0.3,44082,3136,82.4,3.4,9271,1911,17.3,3.4,44159,2362,(X),(X),47,79,0.1,0.2,40544,2246,91.8,2.4,3568,1133,8.1,2.5
0500000US47155,47155,"Sevier County, Tennessee",36098,1917,(X),(X),31202,2041,86.4,3.0,26504,2072,73.4,3.8,2542,780,7.0,2.1,27015,2135,74.8,3.8,3073,994,8.5,2.7,18865,1911,52.3,4.4,291,230,0.8,0.6,299,242,0.8,0.7,0,204,0.0,0.5,4896,1105,13.6,3.0,28626,2080,79.3,3.6,201,178,0.6,0.5,28425,2112,78.7,3.7,22893,2037,63.4,4.2,4673,1255,12.9,3.4,21323,1892,59.1,3.8,3080,758,8.5,2.1,7472,1323,20.7,3.6,5955,902,(X),(X),0,204,0.0,2.9,3863,923,64.9,10.9,2092,682,35.1,10.9,22090,1877,(X),(X),110,117,0.5,0.5,16838,1891,76.2,5.0,5142,1143,23.3,5.0,8053,1323,(X),(X),91,130,1.1,1.7,7724,1332,95.9,2.9,238,176,3.0,2.2
0500000US47157,47157,"Shelby County, Tennessee",354666,4263,(X),(X),294692,5254,83.1,1.1,236554,5136,66.7,1.3,21305,2231,6.0,0.6,261865,5387,73.8,1.2,40538,3510,11.4,1.0,179005,5339,50.5,1.4,3638,922,1.0,0.3,7419,1229,2.1,0.3,196,145,0.1,0.1,59974,4163,16.9,1.1,264615,5138,74.6,1.3,847,350,0.2,0.1,263768,5131,74.4,1.3,229317,5557,64.7,1.5,48641,3896,13.7,1.1,205618,5078,58.0,1.4,21464,2269,6.1,0.6,90051,4860,25.4,1.3,76917,4692,(X),(X),272,220,0.4,0.3,36803,3341,47.8,3.4,39842,3664,51.8,3.3,167870,6262,(X),(X),387,262,0.2,0.2,125504,5393,74.8,1.8,41979,3439,25.0,1.8,109879,4449,(X),(X),188,163,0.2,0.1,101461,4576,92.3,1.5,8230,1621,7.5,1.5
0500000US47163,47163,"Sullivan County, Tennessee",64795,1676,(X),(X),54961,2121,84.8,2.0,46705,2215,72.1,2.7,6921,1128,10.7,1.7,43757,2016,67.5,2.4,4804,1209,7.4,1.9,35372,2275,54.6,3.0,941,345,1.5,0.5,2259,679,3.5,1.0,0,204,0.0,0.3,9834,1301,15.2,2.0,50440,2390,77.8,2.7,81,99,0.1,0.2,50359,2387,77.7,2.7,40363,2266,62.3,2.8,5913,1285,9.1,2.0,43876,2503,67.7,3.1,2088,870,3.2,1.3,14355,1755,22.2,2.7,12404,1715,(X),(X),38,64,0.3,0.5,6335,1264,51.1,8.1,6031,1349,48.6,8.1,36617,2073,(X),(X),43,74,0.1,0.2,28876,2185,78.9,3.3,7698,1189,21.0,3.2,15774,1431,(X),(X),0,204,0.0,1.1,15148,1414,96.0,2.7,626,435,4.0,2.7
0500000US47165,47165,"Sumner County, Tennessee",65186,1356,(X),(X),57656,1765,88.4,1.9,51035,2188,78.3,2.8,7205,1278,11.1,1.9,47655,1836,73.1,2.3,4541,1080,7.0,1.7,36232,1715,55.6,2.5,533,254,0.8,0.4,927,399,1.4,0.6,68,79,0.1,0.1,7530,1248,11.6,1.9,52846,1812,81.1,2.3,643,440,1.0,0.7,52203,1902,80.1,2.5,44710,1822,68.6,2.5,8947,1283,13.7,2.0,41684,2125,63.9,2.9,4577,891,7.0,1.4,12340,1563,18.9,2.3,8569,1321,(X),(X),246,298,2.9,3.5,4724,968,55.1,7.7,3599,885,42.0,7.5,30597,2047,(X),(X),302,272,1.0,0.9,23436,2100,76.6,3.9,6859,1136,22.4,3.6,26020,2037,(X),(X),95,126,0.4,0.5,24043,2019,92.4,2.8,1882,734,7.2,2.8
0500000US47179,47179,"Washington County, Tennessee",52707,1805,(X),(X),48473,2033,92.0,1.7,39688,2322,75.3,3.7,5137,1154,9.7,2.2,39942,1995,75.8,2.6,4383,1299,8.3,2.5,31422,2237,59.6,3.4,1215,649,2.3,1.2,1564,716,3.0,1.4,0,204,0.0,0.3,4234,884,8.0,1.7,44198,2148,83.9,2.7,275,257,0.5,0.5,43923,2115,83.3,2.7,37356,2077,70.9,2.9,7640,1400,14.5,2.6,34846,2041,66.1,3.1,3818,933,7.2,1.8,8509,1454,16.1,2.7,8697,1494,(X),(X),0,204,0.0,2.0,5855,1225,67.3,8.5,2842,904,32.7,8.5,29186,2359,(X),(X),208,233,0.7,0.8,24022,2184,82.3,3.3,4956,1033,17.0,3.3,14824,1622,(X),(X),67,114,0.5,0.8,14046,1580,94.8,3.6,711,535,4.8,3.5
0500000US47187,47187,"Williamson County, Tennessee",73811,1371,(X),(X),71671,1483,97.1,0.9,68033,1751,92.2,1.5,3990,925,5.4,1.3,65816,1712,89.2,1.5,2222,890,3.0,1.2,57709,2070,78.2,2.2,59,95,0.1,0.1,3129,917,4.2,1.2,49,80,0.1,0.1,2140,659,2.9,0.9,68859,1841,93.3,1.7,95,110,0.1,0.1,68764,1843,93.2,1.7,64876,1828,87.9,2.0,5517,1049,7.5,1.4,61541,2130,83.4,2.3,4057,954,5.5,1.3,4952,1246,6.7,1.7,4664,1191,(X),(X),0,204,0.0,3.6,3593,1050,77.0,11.0,1071,588,23.0,11.0,20465,1963,(X),(X),45,75,0.2,0.4,17521,1907,85.6,4.6,2899,991,14.2,4.6,48682,2008,(X),(X),50,82,0.1,0.2,47650,2038,97.9,0.9,982,434,2.0,0.9
0500000US47189,47189,"Wilson County, Tennessee",47707,1288,(X),(X),43963,1531,92.2,2.1,39090,1664,81.9,3.0,3853,954,8.1,2.0,37728,1726,79.1,3.0,2651,956,5.6,2.0,31273,1901,65.6,3.8,458,314,1.0,0.7,1499,647,3.1,1.3,61,101,0.1,0.2,3744,1035,7.8,2.1,40835,1606,85.6,2.7,50,62,0.1,0.1,40785,1604,85.5,2.7,34944,1659,73.2,3.4,5814,1368,12.2,2.8,33618,1854,70.5,3.5,4534,1207,9.5,2.5,6872,1335,14.4,2.7,4422,917,(X),(X),15,24,0.3,0.6,2625,821,59.4,12.9,1782,659,40.3,12.9,21256,1708,(X),(X),35,57,0.2,0.3,17485,1724,82.3,4.8,3736,1072,17.6,4.8,22029,1669,(X),(X),0,204,0.0,0.8,20675,1738,93.9,3.5,1354,768,6.1,3.5
0500000US48005,48005,"Angelina County, Texas",30210,1391,(X),(X),26788,1695,88.7,3.3,21922,1874,72.6,5.4,2944,897,9.7,2.9,22492,1634,74.5,4.1,2973,1036,9.8,3.3,16959,1768,56.1,5.4,79,94,0.3,0.3,504,304,1.7,1.0,0,220,0.0,0.7,3422,992,11.3,3.3,24451,1520,80.9,3.9,76,106,0.3,0.4,24375,1512,80.7,3.8,19802,1656,65.5,4.8,3192,946,10.6,3.1,19830,1604,65.6,4.5,2199,757,7.3,2.5,5759,1217,19.1,3.9,7360,1457,(X),(X),0,220,0.0,2.7,4185,948,56.9,9.0,3175,997,43.1,9.0,16105,1814,(X),(X),76,106,0.5,0.7,13687,1724,85.0,4.3,2342,737,14.5,4.3,6745,1392,(X),(X),0,220,0.0,2.9,6503,1374,96.4,2.5,242,167,3.6,2.5
0500000US48021,48021,"Bastrop County, Texas",25975,1428,(X),(X),21616,1694,83.2,4.8,18450,1735,71.0,6.1,1542,662,5.9,2.6,19045,1836,73.3,5.7,2428,961,9.3,3.6,12692,1501,48.9,5.4,162,202,0.6,0.8,688,387,2.6,1.5,0,220,0.0,0.8,4359,1282,16.8,4.8,20616,1808,79.4,5.4,0,220,0.0,0.8,20616,1808,79.4,5.4,17825,1766,68.6,5.9,5106,1350,19.7,4.8,11667,1400,44.9,5.5,3322,1213,12.8,4.6,5359,1444,20.6,5.4,4618,1371,(X),(X),0,220,0.0,4.2,2645,1050,57.3,16.3,1973,951,42.7,16.3,12214,1755,(X),(X),0,220,0.0,1.6,9462,1663,77.5,7.3,2752,950,22.5,7.3,9143,1575,(X),(X),0,220,0.0,2.2,8509,1563,93.1,5.5,634,513,6.9,5.5
0500000US48027,48027,"Bell County, Texas",119985,2331,(X),(X),111916,2685,93.3,1.1,97524,3061,81.3,1.9,8415,1191,7.0,1.0,98800,2876,82.3,1.6,9433,1717,7.9,1.4,75637,2814,63.0,1.9,1467,695,1.2,0.6,2517,809,2.1,0.7,59,97,0.0,0.1,8069,1335,6.7,1.1,101322,2921,84.4,1.8,275,198,0.2,0.2,101047,2887,84.2,1.8,61099,3227,50.9,2.6,18882,2448,15.7,2.0,78848,3453,65.7,2.6,7791,1225,6.5,1.0,18663,2239,15.6,1.8,18289,1986,(X),(X),54,88,0.3,0.5,11182,1696,61.1,6.1,7053,1322,38.6,6.1,62040,3069,(X),(X),144,130,0.2,0.2,52659,2884,84.9,2.5,9237,1690,14.9,2.5,39656,2889,(X),(X),77,130,0.2,0.3,37206,2845,93.8,2.0,2373,777,6.0,1.9
0500000US48029,48029,"Bexar County, Texas",628924,4705,(X),(X),564965,6524,89.8,0.7,467339,7093,74.3,1.0,37182,3194,5.9,0.5,507934,7178,80.8,0.9,62672,4411,10.0,0.7,359459,6912,57.2,1.0,5497,1348,0.9,0.2,17783,2424,2.8,0.4,266,172,0.0,0.1,63959,4186,10.2,0.7,507562,6905,80.7,0.8,1434,534,0.2,0.1,506128,6826,80.5,0.8,415423,7732,66.1,1.0,81682,5086,13.0,0.8,407363,7226,64.8,1.1,42320,3350,6.7,0.5,121362,5217,19.3,0.8,102476,5471,(X),(X),118,142,0.1,0.1,55663,4137,54.3,2.8,46695,3749,45.6,2.8,311943,6769,(X),(X),1209,521,0.4,0.2,247984,6607,79.5,1.1,62750,3726,20.1,1.1,214505,5793,(X),(X),107,103,0.0,0.1,202481,5748,94.4,1.0,11917,2111,5.6,1.0
0500000US48037,48037,"Bowie County, Texas",33031,1391,(X),(X),24757,1546,75.0,4.2,20813,1574,63.0,4.6,2747,946,8.3,2.9,21180,1658,64.1,4.5,2614,904,7.9,2.7,11828,1633,35.8,4.8,53,98,0.2,0.3,714,447,2.2,1.3,0,220,0.0,0.6,8274,1500,25.0,4.2,22515,1538,68.2,4.3,351,321,1.1,1.0,22164,1569,67.1,4.3,18648,1720,56.5,4.8,3615,999,10.9,3.0,17521,1632,53.0,4.7,3992,1116,12.1,3.4,10516,1574,31.8,4.3,6710,1240,(X),(X),0,220,0.0,2.9,3241,985,48.3,11.8,3469,1031,51.7,11.8,17312,1799,(X),(X),266,293,1.5,1.7,11018,1503,63.6,6.2,6028,1293,34.8,6.2,9009,1431,(X),(X),85,137,0.9,1.5,7905,1330,87.7,5.7,1019,564,11.3,5.9
0500000US48039,48039,"Brazoria County, Texas",117168,2891,(X),(X),108546,3002,92.6,1.6,92012,3807,78.5,2.4,7412,1405,6.3,1.2,97939,3139,83.6,1.9,10630,2315,9.1,2.0,71884,4078,61.4,3.2,769,467,0.7,0.4,3400,967,2.9,0.8,0,220,0.0,0.2,8622,1870,7.4,1.6,102388,3591,87.4,1.9,240,204,0.2,0.2,102148,3624,87.2,1.9,92083,3559,78.6,2.1,17153,2295,14.6,1.9,78802,3608,67.3,2.4,10597,1936,9.0,1.6,14780,2209,12.6,1.9,12221,2057,(X),(X),124,149,1.0,1.2,7014,1439,57.4,8.4,5083,1448,41.6,8.4,46495,3589,(X),(X),102,125,0.2,0.3,39219,3665,84.4,4.0,7174,1900,15.4,4.0,58452,3952,(X),(X),14,23,0.0,0.1,55915,3761,95.7,1.6,2523,992,4.3,1.6
0500000US48041,48041,"Brazos County, Texas",78272,2085,(X),(X),73136,2283,93.4,1.6,65636,2215,83.9,2.1,4076,1024,5.2,1.3,67333,2449,86.0,2.1,3556,1099,4.5,1.4,49742,2789,63.6,3.0,595,391,0.8,0.5,1429,544,1.8,0.7,0,220,0.0,0.3,5136,1304,6.6,1.6,64278,2433,82.1,2.1,218,218,0.3,0.3,64060,2441,81.8,2.1,58529,2428,74.8,2.3,7316,1317,9.3,1.6,53554,2354,68.4,2.3,4836,997,6.2,1.3,13994,1636,17.9,2.1,18350,2107,(X),(X),74,126,0.4,0.7,11548,1861,62.9,6.4,6728,1344,36.7,6.3,34825,2290,(X),(X),144,175,0.4,0.5,28663,2173,82.3,3.5,6018,1276,17.3,3.4,25097,1710,(X),(X),0,220,0.0,0.8,23849,1704,95.0,1.7,1248,428,5.0,1.7
